,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
16377,Shot Chart Detail,21500283,337,203186,Willie Reed,1610612751,Brooklyn Nets,3,4,14,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151204,NYK,BKN
16378,Shot Chart Detail,21500283,379,203186,Willie Reed,1610612751,Brooklyn Nets,3,1,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20151204,NYK,BKN
16379,Shot Chart Detail,21500283,385,203186,Willie Reed,1610612751,Brooklyn Nets,3,0,17,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151204,NYK,BKN
16380,Shot Chart Detail,21500283,501,203186,Willie Reed,1610612751,Brooklyn Nets,4,3,18,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,0,20151204,NYK,BKN
16381,Shot Chart Detail,21500300,133,203186,Willie Reed,1610612751,Brooklyn Nets,1,1,57,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3,31,1,0,20151206,BKN,GSW
16382,Shot Chart Detail,21500300,131,203186,Willie Reed,1610612751,Brooklyn Nets,1,1,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,63,36,1,1,20151206,BKN,GSW
16383,Shot Chart Detail,21500300,524,203186,Willie Reed,1610612751,Brooklyn Nets,4,1,12,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151206,BKN,GSW
16384,Shot Chart Detail,21500329,155,203186,Willie Reed,1610612751,Brooklyn Nets,2,9,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-25,95,1,0,20151210,BKN,PHI
16385,Shot Chart Detail,21500329,247,203186,Willie Reed,1610612751,Brooklyn Nets,2,0,26,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151210,BKN,PHI
16386,Shot Chart Detail,21500329,337,203186,Willie Reed,1610612751,Brooklyn Nets,3,4,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151210,BKN,PHI
16387,Shot Chart Detail,21500329,345,203186,Willie Reed,1610612751,Brooklyn Nets,3,3,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151210,BKN,PHI
